31441;164.707
31458;164.97
31475;165.234
31492;165.585
31509;165.761
31526;166.113
31537;166.201
31554;166.464
31570;166.64
31587;166.904
31605;167.08
31621;167.343
31632;167.431
31649;167.695
31666;167.958
31683;168.046
31700;168.31
31717;168.486
31734;168.75
31751;169.013
31768;169.189
31784;169.365
31801;169.541
31818;169.716
31829;169.804
31840;169.98
31857;170.156
31874;170.244
31891;170.507
31908;170.595
31925;170.771
31942;170.859
31959;171.035
31976;171.298
31993;171.386
32004;171.474
32020;171.562
32037;171.738
32054;171.914
32071;172.089
32082;172.089
32092;172.089
32103;172.265
32115;172.353
32126;172.441
32137;172.529
32148;172.617
32159;172.617
32170;172.705
32180;172.705
32191;172.88
32202;172.88
32213;172.968
32224;173.056
32235;173.056
32246;173.144
32256;173.144
32267;173.232
32278;173.232
32289;173.232
32300;173.408
32311;173.408
32322;173.496
32332;173.496
32343;173.496
32354;173.583
32365;173.671
32376;173.671
32387;173.759
32398;173.759
32409;173.759
32420;173.759
32431;173.847
32442;173.847
32453;173.847
32463;173.847
32474;173.847
32485;173.935
32491;173.935
32503;173.935
32514;173.935
32525;174.023
32535;174.023
32546;173.935
32557;174.023
32568;174.023
32579;174.023
32590;174.023
32601;174.023
32612;174.023
32623;174.023
32634;174.023
32645;174.111
32655;174.111
32666;174.023
32677;174.023
32688;173.935
32699;173.935
32710;173.935
32721;173.935
32732;173.935
32743;173.935
32754;173.935
32765;173.935
32775;173.935
32786;173.847
32797;173.847
32806;173.759
32817;173.759
32828;173.759
32839;173.759
32850;173.671
32861;173.671
32872;173.671
32883;173.496
32894;173.496
32905;173.496
32916;173.496
32927;173.408
32938;173.32
32948;173.32
32959;173.32
32970;173.232
32981;173.232
32992;173.144
33003;173.144
33014;173.056
33025;172.968
33036;172.88
33047;172.88
33058;172.792
33068;172.792
33079;172.617
33090;172.529
33101;172.529
33112;172.529
33119;172.441
33131;172.353
33142;172.353
33153;172.265
33164;172.177
33174;172.089
33185;172.001
33196;171.914
33207;171.826
33218;171.826
33229;171.738
33240;171.562
33251;171.474
33262;171.386
33273;171.298
33284;171.298
33294;171.123
33305;171.123
33316;171.035
33327;170.859
33338;170.771
33345;170.683
33356;170.595
33373;170.507
33390;170.332
33407;170.244
33424;169.98
33441;169.804
33458;169.628
33475;169.453
33492;169.277
33509;169.101
33526;168.925
33542;168.75
33559;168.662
33570;168.398
33587;168.31
33604;168.046
33621;167.871
33638;167.695
33654;167.519
33671;167.255
33688;167.08
33705;166.816
33722;166.64
33739;166.464
33755;166.201
33766;166.025
33782;165.849
33799;165.585
33816;165.41
33833;165.234
33850;164.882
33861;164.794
33878;164.531
33895;164.267
33912;164.003
33928;163.74
33945;163.564
33962;163.3
33979;162.949
33996;162.685
34013;162.509
34030;162.246
34046;161.894
34064;161.63
34075;161.455
34092;161.191
34108;160.839
34125;160.576
34142;160.312
34159;160.048
34176;159.785
34193;159.345
34210;159.082
34227;158.818
34243;158.554
34260;158.291
34277;157.851
34294;157.587
34311;157.324
34328;156.972
34345;156.708
34362;156.357
34378;156.005
34394;155.83
34411;155.478
34428;155.214
34445;154.775
34462;154.511
34479;154.248
34496;153.896
34513;153.544
34529;153.281
34540;153.105
34557;152.753
34574;152.402
34591;152.138
34608;151.787
34625;151.523
34641;151.171
34658;150.908
34674;150.556
34688;150.292
34705;149.941
34722;149.589
34739;149.414
34755;149.062
34772;148.798
34789;148.447
34806;148.183
34823;147.832
34840;147.568
34857;147.216
34868;147.041
34878;146.865
34889;146.689
34900;146.425
34917;146.162
34934;145.986
34951;145.722
34968;145.371
34984;145.195
35000;144.931
35017;144.667
35034;144.404
35051;144.14
35068;143.964
35085;143.701
35101;143.437
35118;143.261
35135;142.998
35152;142.822
35169;142.558
35186;142.382
35203;142.207
35220;141.943
35236;141.855
35253;141.591
35270;141.416
35287;141.24
35301;141.064
35319;140.888
35335;140.8
35352;140.625
35369;140.537
35386;140.361
35396;140.361
35407;140.273
35418;140.097
35434;140.097
35451;139.921
35468;139.833
35485;139.833
35502;139.746
35519;139.658
35536;139.57
35552;139.482
35569;139.482
35586;139.482
35603;139.394
35620;139.394
35637;139.482
35654;139.482
35671;139.482
35688;139.482
35705;139.57
35721;139.658
35738;139.658
35755;139.746
35772;139.746
35789;139.833
35806;139.921
35823;140.009
35840;140.185
35856;140.273
35873;140.361
35890;140.537
35907;140.712
35924;140.8
35941;140.976
35958;141.064
35975;141.24
35992;141.416
36008;141.591
36025;141.679
36042;142.031
36059;142.119
36076;142.294
36093;142.558
36110;142.822
36126;143.085
36143;143.261
36160;143.525
36177;143.789
36194;143.964
36211;144.228
36228;144.492
36245;144.755
36262;144.931
36278;145.195
36295;145.546
36312;145.81
36329;146.074
36346;146.337
36363;146.689
36380;146.953
36396;147.216
36413;147.48
36430;147.832
36447;148.183
36464;148.447
36481;148.798
36498;149.062
36515;149.414
36531;149.765
36542;149.941
36558;150.292
36575;150.644
36592;150.908
36609;151.171
36626;151.523
36642;151.787
36659;152.226
36676;152.578
36693;152.841
36710;153.193
36727;153.544
36744;153.896
36761;154.248
36777;154.511
36794;154.863
36811;155.214
36828;155.566
36845;155.917
36861;156.181
36878;156.445
36895;156.884
36911;157.148
36926;157.5
36937;157.675
36948;157.939
36965;158.203
36981;158.554
36998;158.906
37015;159.169
37032;159.521
37049;159.873
37066;160.224
37083;160.488
37100;160.839
37117;161.191
37128;161.367
37139;161.542
37149;161.806
37160;161.894
37172;162.158
37183;162.333
37193;162.509
37204;162.685
37215;162.949
37226;163.125
37237;163.3
37248;163.476
37259;163.652
37269;163.828
37280;164.003
37291;164.267
37302;164.355
37313;164.531
37324;164.707
37334;164.97
37345;165.058
37356;165.234
37367;165.41
37378;165.585
37389;165.761
37400;165.937
37410;166.113
37421;166.289
37432;166.376
37443;166.464
37454;166.64
37464;166.816
37480;166.992
37497;167.255
37508;167.431
37518;167.519
37535;167.783
37546;167.871
37563;168.134
37580;168.31
37597;168.662
37614;168.837
37631;169.013
37648;169.189
37665;169.365
37681;169.628
37698;169.716
37715;169.98
37732;170.156
37749;170.244
37766;170.507
37783;170.683
37800;170.771
37817;170.947
37834;171.123
37851;171.298
37868;171.474
37884;171.562
37901;171.65
37918;171.826
37935;171.914
37950;172.089
37960;172.089
37971;172.177
37988;172.353
38005;172.441
38022;172.617
38039;172.705
38056;172.792
38073;172.88
38085;172.968
38102;173.056
38119;173.144
38136;173.232
38153;173.32
38170;173.408
38187;173.408
38204;173.496
38220;173.583
38237;173.671
38254;173.671
38271;173.759
38288;173.847
38305;173.759
38322;173.847
38339;173.935
38356;173.847
38372;173.935
38389;173.935
38405;174.023
38422;174.023
38439;174.023
38456;174.023
38473;174.023
38490;174.023
38507;174.023
38524;174.023
38540;174.023
38557;173.935
38574;174.023
38591;173.935
38608;173.935
38625;173.935
38642;173.847
38659;173.847
38675;173.759
38692;173.759
38709;173.671
38726;173.671
38743;173.583
38760;173.496
38777;173.496
38794;173.32
38811;173.32
38828;173.232
38839;173.232
38855;173.144
38872;173.056
38889;172.968
38906;172.88
38923;172.792
38940;172.705
38957;172.529
38974;172.529
38985;172.441
39002;172.353
39019;172.177
39032;172.089
39049;172.001
39066;171.826
39083;171.738
39100;171.562
39117;171.474
39133;171.386
39150;171.21
39167;171.035
39184;170.947
39201;170.771
39218;170.595
39235;170.507
39252;170.332
39268;170.156
39285;169.98
39302;169.804
39319;169.628
39337;169.453
39354;169.365
39370;169.101
39387;168.925
39404;168.75
39421;168.574
39438;168.398
39455;168.134
39469;167.958
39480;167.871
39491;167.783
39508;167.519
39525;167.255
39543;167.08
39554;166.992
39571;166.728
39582;166.64
39594;166.464
39605;166.289
39616;166.113
39627;166.025
39638;165.849
39648;165.761
39659;165.585
39669;165.41
39680;165.234
39691;165.146
39701;164.97
39712;164.794
39723;164.619
39734;164.531
39745;164.267
39756;164.179
39767;164.003
39778;163.916
39788;163.652
39799;163.564
39810;163.388
39821;163.212
39832;163.037
39843;162.861
39854;162.685
39865;162.509
39876;162.333
39887;162.158
39898;161.982
39908;161.806
39919;161.63
39931;161.455
39941;161.279
39952;161.103
39963;160.839
39974;160.751
39985;160.488
39996;160.4
40007;160.136
40018;159.96
40029;159.785
40040;159.521
40051;159.433
40062;159.257
40073;158.994
40083;158.818
40094;158.554
40105;158.378
40116;158.203
40127;158.027
40138;157.851
40149;157.587
40160;157.412
40171;157.236
40182;157.06
40193;156.884
40204;156.621
40214;156.445
40225;156.181
40236;156.005
40248;155.83
40258;155.654
40269;155.39
40280;155.214
40291;155.039
40302;154.863
40313;154.687
40324;154.423
40335;154.248
40346;153.984
40357;153.808
40368;153.632
40379;153.369
40389;153.193
40400;152.929
40411;152.753
40422;152.578
40433;152.314
40444;152.138
40455;151.962
40466;151.699
40477;151.611
40488;151.347
40499;151.083
40510;150.908
40521;150.732
40531;150.556
40542;150.292
40551;150.117
40562;149.941
40573;149.765
40584;149.501
40595;149.414
40606;149.15
40617;148.974
40628;148.71
